t_stamp,UGS05/AC/DISCH_PRESS
2020-08-26 20:54:20.470,12.497193111486538
2020-08-26 21:54:20.470,12.475949563636913
2020-08-26 22:54:20.470,12.53707698729055
2020-08-26 23:54:20.470,12.449095795314209
2020-08-27 00:54:20.470,12.332383476052705
2020-08-27 01:54:20.470,12.047955881537304
2020-08-27 02:54:20.470,11.305597662964404
2020-08-27 03:54:20.470,9.475781980323237
2020-08-27 04:54:20.470,4.962841332077632
2020-08-27 05:54:20.470,4.326551746766994
2020-08-27 06:54:20.470,4.580035296123982
2020-08-27 07:54:20.470,4.8739049011825015
2020-08-27 08:54:20.470,6.1138270264644525
2020-08-27 09:54:20.470,11.448453051252155
2020-08-27 10:54:20.470,11.53756436122397
2020-08-27 11:54:20.470,11.457986282239515
2020-08-27 12:54:20.470,11.652674395320947
2020-08-27 13:54:20.470,11.646775119345168
2020-08-27 14:54:20.470,11.788317888731816
2020-08-27 15:54:20.470,11.721013454408945
2020-08-27 16:54:20.470,11.80913006903515
2020-08-27 17:54:20.470,11.842343063583016
2020-08-27 18:54:20.470,11.733788155224985
2020-08-27 19:54:20.470,11.595840299796826
2020-08-27 20:54:20.470,11.585963702385756
2020-08-27 21:54:20.470,11.574725432474704
2020-08-27 22:54:20.470,11.665374633093695
2020-08-27 23:54:20.470,11.561509345775733
2020-08-28 00:54:20.470,11.576839310717398
2020-08-28 01:54:20.470,9.35488571830169
2020-08-28 02:54:20.470,5.001188221537938
2020-08-28 03:54:20.470,8.615175788574641
2020-08-28 04:54:20.470,11.81323095520603
2020-08-28 05:54:20.470,11.654447542922744
2020-08-28 06:54:20.470,11.800896710986544
2020-08-28 07:54:20.470,11.905485203437522
2020-08-28 08:54:20.470,11.807172471649084
2020-08-28 09:54:20.470,11.76227253070064
2020-08-28 10:54:20.470,11.802662088893719
2020-08-28 11:54:20.470,11.913390065873205
2020-08-28 12:54:20.470,12.08402316160175
2020-08-28 13:54:20.470,12.189222851075382
2020-08-28 14:54:20.470,12.206813262628886
2020-08-28 15:54:20.470,12.093805779074822
2020-08-28 16:54:20.470,12.024466880729756
2020-08-28 17:54:20.470,12.037090943257304
2020-08-28 18:54:20.470,12.06441853316553
2020-08-28 19:54:20.470,12.163580669022595
2020-08-28 20:54:20.470,12.136115348045257
2020-08-28 21:54:20.470,12.164240702028055
2020-08-28 22:54:20.470,12.266985977625584
2020-08-28 23:54:20.470,12.096022203664063
2020-08-29 00:54:20.470,12.033572550744365
2020-08-29 01:54:20.470,11.767722628179914
2020-08-29 02:54:20.470,11.728339967546642
2020-08-29 03:54:20.470,10.559762036503276
2020-08-29 04:54:20.470,9.032202477673355
2020-08-29 05:54:20.470,11.579337376200538
2020-08-29 06:54:20.470,11.585622358576959
2020-08-29 07:54:20.470,11.613936678606553
2020-08-29 08:54:20.470,10.866742998947148
2020-08-29 09:54:20.470,11.486346637648335
2020-08-29 10:54:20.470,11.487203924911775
2020-08-29 11:54:20.470,11.731214235668206
2020-08-29 12:54:20.470,11.988997036018215
2020-08-29 13:54:20.470,12.167140763650075
2020-08-29 14:54:20.470,12.192343944706746
2020-08-29 15:54:20.470,12.048323774367933
2020-08-29 16:54:20.470,11.085815127675824
2020-08-29 17:54:20.470,7.551256661174444
2020-08-29 18:54:20.470,4.062777451943297
2020-08-29 19:54:20.470,3.889644461033469
2020-08-29 20:54:20.470,4.196881162757442
2020-08-29 21:54:20.470,4.506573025673158
2020-08-29 22:54:20.470,4.812033911967399
2020-08-29 23:54:20.470,5.119896452770187
2020-08-30 00:54:20.470,5.419776827507559
2020-08-30 01:54:20.470,5.688750860415151
2020-08-30 02:54:20.470,5.928175482091246
2020-08-30 03:54:20.470,6.189516590338616
2020-08-30 04:54:20.470,6.426556578082155
2020-08-30 05:54:20.470,6.644506320152788
2020-08-30 06:54:20.470,6.881935106400308
2020-08-30 07:54:20.470,7.098847250764087
2020-08-30 08:54:20.470,7.3005685351852065
2020-08-30 09:54:20.470,7.52736558243218
2020-08-30 10:54:20.470,7.7249229059657205
2020-08-30 11:54:20.470,7.939789224447454
2020-08-30 12:54:20.470,8.1397534461796
2020-08-30 13:54:20.470,8.3166262163089
2020-08-30 14:54:20.470,8.471848058430334
2020-08-30 15:54:20.470,8.632981840694555
2020-08-30 16:54:20.470,8.796139705408226
2020-08-30 17:54:20.470,8.87343905105517
2020-08-30 18:54:20.470,0.0
2020-08-30 19:54:20.470,0.0
2020-08-30 20:54:20.470,0.0
2020-08-30 21:54:20.470,0.0
2020-08-30 22:54:20.470,0.0
2020-08-30 23:54:20.470,0.0
2020-08-31 00:54:20.470,0.0
2020-08-31 01:54:20.470,0.0
2020-08-31 02:54:20.470,0.0
2020-08-31 03:54:20.470,0.0
2020-08-31 04:54:20.470,9.935609817504883
2020-08-31 05:54:20.470,9.960400478950842
2020-08-31 06:54:20.470,9.88143351065811
2020-08-31 07:54:20.470,12.013617203958525
2020-08-31 08:54:20.470,11.693711240506373
2020-08-31 09:54:20.470,6.723326569668764
2020-08-31 10:54:20.470,11.927641751485512
2020-08-31 11:54:20.470,12.27375536899685
2020-08-31 12:54:20.470,11.8687906310037
2020-08-31 13:54:20.470,11.840693798597764
2020-08-31 14:54:20.470,11.840246944630834
2020-08-31 15:54:20.470,11.819055350519449
2020-08-31 16:54:20.470,11.398351351302923
2020-08-31 17:54:20.470,11.245888168545997
2020-08-31 18:54:20.470,11.3997903326908
2020-08-31 19:54:20.470,11.386525489652247
2020-08-31 20:54:20.470,11.435027395929822
2020-08-31 21:54:20.470,11.659605321418884
2020-08-31 22:54:20.470,6.843472256724244
2020-08-31 23:54:20.470,4.849711051042474
2020-09-01 00:54:20.470,5.422826770169454
2020-09-01 01:54:20.470,11.994915215380962
2020-09-01 02:54:20.470,12.032550263934384
2020-09-01 03:54:20.470,11.92784952234094
2020-09-01 04:54:20.470,11.835968849244926
2020-09-01 05:54:20.470,11.80556445116047
2020-09-01 06:54:20.470,11.913383424729647
2020-09-01 07:54:20.470,12.021893715854418
2020-09-01 08:54:20.470,11.921962753742333
2020-09-01 09:54:20.470,11.950863514700906
2020-09-01 10:54:20.470,12.009201532863022
2020-09-01 11:54:20.470,12.018194661020415
2020-09-01 12:54:20.470,12.316672428416387
2020-09-01 13:54:20.470,12.349639087342798
2020-09-01 14:54:20.470,12.168012739222837
2020-09-01 15:54:20.470,12.219756786817232
2020-09-01 16:54:20.470,12.173568807564573
2020-09-01 17:54:20.470,12.273886647829547
2020-09-01 18:54:20.470,10.974998912312936
2020-09-01 19:54:20.470,5.708721894716162
2020-09-01 20:54:20.470,5.030408967902077
2020-09-01 21:54:20.470,5.719423346719779
2020-09-01 22:54:20.470,10.214146304754733
2020-09-01 23:54:20.470,12.449135940509084
2020-09-02 00:54:20.470,12.218928123203332
2020-09-02 01:54:20.470,12.081031670717763
2020-09-02 02:54:20.470,12.0830137509508
2020-09-02 03:54:20.470,12.117649747635703
2020-09-02 04:54:20.470,12.008442602785811
2020-09-02 05:54:20.470,11.987211029775468
2020-09-02 06:54:20.470,12.02484043788957
2020-09-02 07:54:20.470,12.110384047256343
2020-09-02 08:54:20.470,12.352447361819387
2020-09-02 09:54:20.470,12.60990353912257
2020-09-02 10:54:20.470,12.76884557212972
2020-09-02 11:54:20.470,12.880877927295462
2020-09-02 12:54:20.470,12.935490061555655
2020-09-02 13:54:20.470,12.12859390517071
2020-09-02 14:54:20.470,6.183166408355791
2020-09-02 15:54:20.470,11.095714154777669
2020-09-02 16:54:20.470,12.717612445358837
2020-09-02 17:54:20.470,11.244674654829739
2020-09-02 18:54:20.470,12.595167020529107
2020-09-02 19:54:20.470,12.351583592817498
2020-09-02 20:54:20.470,12.28904797366923
2020-09-02 21:54:20.470,12.23071479930965
2020-09-02 22:54:20.470,12.27601614428144
2020-09-02 23:54:20.470,12.168450390794693
2020-09-03 00:54:20.470,12.077086567736215
2020-09-03 01:54:20.470,12.28196346795384
2020-09-03 02:54:20.470,11.93804911404434
2020-09-03 03:54:20.470,5.875773182169825
2020-09-03 04:54:20.470,3.435572943683604
2020-09-03 05:54:20.470,3.466200057406231
2020-09-03 06:54:20.470,3.7434795021756
2020-09-03 07:54:20.470,4.027966031022729
2020-09-03 08:54:20.470,4.33148897974868
2020-09-03 09:54:20.470,4.61704901511399
2020-09-03 10:54:20.470,12.029233764178494
2020-09-03 11:54:20.470,12.68649857038936
2020-09-03 12:54:20.470,12.783460042241689
2020-09-03 13:54:20.470,12.885780876840958
2020-09-03 14:54:20.470,12.820409373132406
2020-09-03 15:54:20.470,12.74185223520471
2020-09-03 16:54:20.470,12.680593133018293
2020-09-03 17:54:20.470,12.68005038497952
2020-09-03 18:54:20.470,12.556094833039388
2020-09-03 19:54:20.470,12.538584235450221
2020-09-03 20:54:20.470,12.572088362208287
2020-09-03 21:54:20.470,12.54785739266011
2020-09-03 22:54:20.470,12.436806683869358
2020-09-03 23:54:20.470,12.015872274926377
2020-09-04 00:54:20.470,6.467102608329285
2020-09-04 01:54:20.470,4.381916498936546
2020-09-04 02:54:20.470,0.0
2020-09-04 03:54:20.470,0.0
2020-09-04 04:54:20.470,7.054289889074179
2020-09-04 05:54:20.470,7.094365867727545
2020-09-04 06:54:20.470,0.0
2020-09-04 07:54:20.470,0.0
2020-09-04 08:54:20.470,0.0
2020-09-04 09:54:20.470,12.439423202436954
2020-09-04 10:54:20.470,12.729290250964445
2020-09-04 11:54:20.470,12.641758200883505
2020-09-04 12:54:20.470,12.382629391522345
2020-09-04 13:54:20.470,12.679006665767341
2020-09-04 14:54:20.470,12.800817274266604
2020-09-04 15:54:20.470,12.559176830250866
2020-09-04 16:54:20.470,12.534164403614612
2020-09-04 17:54:20.470,12.744407633156786
2020-09-04 18:54:20.470,13.111806110150981
2020-09-04 19:54:20.470,12.495723870003467
2020-09-04 20:54:20.470,12.550225381746266
2020-09-04 21:54:20.470,12.413258900628762
2020-09-04 22:54:20.470,12.411782891277825
2020-09-04 23:54:20.470,12.46891011893028
2020-09-05 00:54:20.470,12.354851915057415
2020-09-05 01:54:20.470,12.407520523335501
2020-09-05 02:54:20.470,12.352711320818093
2020-09-05 03:54:20.470,12.467738282889858
2020-09-05 04:54:20.470,12.406785929607876
2020-09-05 05:54:20.470,12.468221806970666
2020-09-05 06:54:20.470,12.461685156083497
2020-09-05 07:54:20.470,12.367299724080599
2020-09-05 08:54:20.470,0.0
2020-09-05 09:54:20.470,0.0
2020-09-05 10:54:20.470,9.750109462547696
2020-09-05 11:54:20.470,0.0
2020-09-05 12:54:20.470,10.55124804628796
2020-09-05 13:54:20.470,11.328925745957264
2020-09-05 14:54:20.470,12.882538760292315
2020-09-05 15:54:20.470,12.86729300010358
2020-09-05 16:54:20.470,12.627148462185666
2020-09-05 17:54:20.470,12.513902022062226
2020-09-05 18:54:20.470,12.478469227746738
2020-09-05 19:54:20.470,12.472646747746555
2020-09-05 20:54:20.470,11.965552400622592
2020-09-05 21:54:20.470,12.050180049039206
2020-09-05 22:54:20.470,11.993212433025551
2020-09-05 23:54:20.470,11.817078015042108
2020-09-06 00:54:20.470,11.936981668296104
2020-09-06 01:54:20.470,8.556699876733484
2020-09-06 02:54:20.470,4.281754170838886
2020-09-06 03:54:20.470,3.715178675573596
2020-09-06 04:54:20.470,3.9599432394846876
2020-09-06 05:54:20.470,4.185568740226855
2020-09-06 06:54:20.470,0.0
2020-09-06 07:54:20.470,4.8679750190239535
2020-09-06 08:54:20.470,5.143047496649075
2020-09-06 09:54:20.470,5.425866212588759
2020-09-06 10:54:20.470,5.68807569700803
2020-09-06 11:54:20.470,5.928118973184634
2020-09-06 12:54:20.470,6.171029561800094
2020-09-06 13:54:20.470,6.400821751119007
2020-09-06 14:54:20.470,6.623300493157534
2020-09-06 15:54:20.470,6.8530223049276024
2020-09-06 16:54:20.470,7.0592587755685035
2020-09-06 17:54:20.470,7.239231315524671
2020-09-06 18:54:20.470,7.429478336399816
2020-09-06 19:54:20.470,7.632734732461721
2020-09-06 20:54:20.470,7.804751241755345
2020-09-06 21:54:20.470,7.973141314635441
2020-09-06 22:54:20.470,8.126024564941677
2020-09-06 23:54:20.470,8.283678707990163
2020-09-07 00:54:20.470,8.41811606951779
2020-09-07 01:54:20.470,8.551057352803815
2020-09-07 02:54:20.470,8.673497023776322
2020-09-07 03:54:20.470,8.78736808775538
2020-09-07 04:54:20.470,8.904112946088613
2020-09-07 05:54:20.470,9.009944293266095
2020-09-07 06:54:20.470,9.125598369070008
2020-09-07 07:54:20.470,9.230625174813541
2020-09-07 08:54:20.470,9.330766270252914
2020-09-07 09:54:20.470,9.434357021242567
2020-09-07 10:54:20.470,9.543231591780875
2020-09-07 11:54:20.470,9.65084755080107
2020-09-07 12:54:20.470,9.729671944071425
2020-09-07 13:54:20.470,9.82291726131821
2020-09-07 14:54:20.470,9.925937641913489
2020-09-07 15:54:20.470,10.008554786839445
2020-09-07 16:54:20.470,10.103806135594082
2020-09-07 17:54:20.470,10.208664117114196
2020-09-07 18:54:20.470,10.320807098386446
2020-09-07 19:54:20.470,10.44708239071299
2020-09-07 20:54:20.470,10.567636857303896
2020-09-07 21:54:20.470,10.65498026453586
2020-09-07 22:54:20.470,11.632047924751326
2020-09-07 23:54:20.470,11.755430717179555
2020-09-08 00:54:20.470,11.567131854440893
2020-09-08 01:54:20.470,11.749201400468792
2020-09-08 02:54:20.470,11.783899992760746
2020-09-08 03:54:20.470,11.786312977788873
2020-09-08 04:54:20.470,11.687936405531522
2020-09-08 05:54:20.470,11.724967101732208
2020-09-08 06:54:20.470,11.63104676147471
2020-09-08 07:54:20.470,11.600765814532023
2020-09-08 08:54:20.470,11.197994674784056
2020-09-08 09:54:20.470,6.0552060251839475
2020-09-08 10:54:20.470,8.365835850496309
2020-09-08 11:54:20.470,11.768822651961584
2020-09-08 12:54:20.470,11.77584494039037
2020-09-08 13:54:20.470,11.665669739449596
2020-09-08 14:54:20.470,11.754374528106297
2020-09-08 15:54:20.470,11.750899519234647
2020-09-08 16:54:20.470,11.658933723099427
2020-09-08 17:54:20.470,11.451513355482232
2020-09-08 18:54:20.470,11.563840937466425
2020-09-08 19:54:20.470,10.82522200047319
2020-09-08 20:54:20.470,11.661418409746727
2020-09-08 21:54:20.470,11.66436177874817
2020-09-08 22:54:20.470,11.748417743458605
2020-09-08 23:54:20.470,11.75855642747663
2020-09-09 00:54:20.470,11.732439378051408
2020-09-09 01:54:20.470,11.768983558753712
2020-09-09 02:54:20.470,11.804572946811327
2020-09-09 03:54:20.470,11.776469708038139
2020-09-09 04:54:20.470,11.695544169918383
2020-09-09 05:54:20.470,8.791301129087866
2020-09-09 06:54:20.470,6.855441612496337
2020-09-09 07:54:20.470,11.946435784517115
2020-09-09 08:54:20.470,12.314361599824585
2020-09-09 09:54:20.470,12.707418585259795
2020-09-09 10:54:20.470,12.419541884326105
2020-09-09 11:54:20.470,12.345130688548826
2020-09-09 12:54:20.470,12.39581827488332
2020-09-09 13:54:20.470,12.430059397301271
2020-09-09 14:54:20.470,12.652458307347812
2020-09-09 15:54:20.470,12.438710036626754
2020-09-09 16:54:20.470,12.331560305397012
2020-09-09 17:54:20.470,12.285463564511144
2020-09-09 18:54:20.470,12.429581644175414
2020-09-09 19:54:20.470,12.436954183550675
2020-09-09 20:54:20.470,12.435750950944648
2020-09-09 21:54:20.470,12.558552273998634
2020-09-09 22:54:20.470,12.7035511752436
2020-09-09 23:54:20.470,12.623732584017127
2020-09-10 00:54:20.470,12.604772846468089
2020-09-10 01:54:20.470,12.481092446059577
2020-09-10 02:54:20.470,12.476294157795355
2020-09-10 03:54:20.470,12.382181112458099
2020-09-10 04:54:20.470,12.262667603250623
2020-09-10 05:54:20.470,12.304805532185037
2020-09-10 06:54:20.470,12.453775465885142
2020-09-10 07:54:20.470,12.457573531912569
2020-09-10 08:54:20.470,12.422326213364032
2020-09-10 09:54:20.470,11.05138177613813
2020-09-10 10:54:20.470,5.708887874201985
2020-09-10 11:54:20.470,4.92486679873508
2020-09-10 12:54:20.470,10.946336168930834
2020-09-10 13:54:20.470,13.142800732402112
2020-09-10 14:54:20.470,12.79606453478071
2020-09-10 15:54:20.470,12.568675759224558
2020-09-10 16:54:20.470,12.487878244964831
2020-09-10 17:54:20.470,12.426899886032515
2020-09-10 18:54:20.470,12.392172143237032
2020-09-10 19:54:20.470,12.409673741758791
2020-09-10 20:54:20.470,12.304826688035693
2020-09-10 21:54:20.470,12.286933187499463
2020-09-10 22:54:20.470,12.277178292459267
2020-09-10 23:54:20.470,12.256109960639435
2020-09-11 00:54:20.470,12.305867072340876
2020-09-11 01:54:20.470,12.291001312266776
2020-09-11 02:54:20.470,12.269863523332472
2020-09-11 03:54:20.470,12.234355736093445
2020-09-11 04:54:20.470,12.141854824715843
2020-09-11 05:54:20.470,8.507847143202405
2020-09-11 06:54:20.470,5.078384752337721
2020-09-11 07:54:20.470,5.32291709569197
2020-09-11 08:54:20.470,7.586186979531471
2020-09-11 09:54:20.470,12.704013520281666
2020-09-11 10:54:20.470,12.85811359585784
2020-09-11 11:54:20.470,13.144230971905323
2020-09-11 12:54:20.470,12.977654948254834
2020-09-11 13:54:20.470,12.756633662933815
2020-09-11 14:54:20.470,12.460112457296821
2020-09-11 15:54:20.470,12.42782761379082
2020-09-11 16:54:20.470,12.38298412957041
2020-09-11 17:54:20.470,12.420309412011935
2020-09-11 18:54:20.470,12.582957747844485
2020-09-11 19:54:20.470,12.63091080794575
2020-09-11 20:54:20.470,12.381582730895095
2020-09-11 21:54:20.470,12.444566690733534
2020-09-11 22:54:20.470,12.360342265956954
2020-09-11 23:54:20.470,12.320350939992444
2020-09-12 00:54:20.470,12.235444959486584
2020-09-12 01:54:20.470,12.220219678461346
2020-09-12 02:54:20.470,12.248400974992995
2020-09-12 03:54:20.470,11.3444109327714
2020-09-12 04:54:20.470,6.266677803546765
2020-09-12 05:54:20.470,11.762674828861417
2020-09-12 06:54:20.470,11.776464132139543
2020-09-12 07:54:20.470,11.792166943343217
2020-09-12 08:54:20.470,11.797191749230915
2020-09-12 09:54:20.470,12.218398503757461
2020-09-12 10:54:20.470,12.572301310666449
2020-09-12 11:54:20.470,12.774817750568753
2020-09-12 12:54:20.470,12.863471186291331
2020-09-12 13:54:20.470,12.876810382611973
2020-09-12 14:54:20.470,9.200230510894954
2020-09-12 15:54:20.470,5.389116225534339
2020-09-12 16:54:20.470,5.736739078997189
2020-09-12 17:54:20.470,6.423276596625395
2020-09-12 18:54:20.470,7.03578086284921
2020-09-12 19:54:20.470,7.593016176339909
2020-09-12 20:54:20.470,8.127901746220516
2020-09-12 21:54:20.470,8.69836033296831
2020-09-12 22:54:20.470,9.126679924927352
2020-09-12 23:54:20.470,9.455670599064483
2020-09-13 00:54:20.470,9.765375869513448
2020-09-13 01:54:20.470,9.971332393463435
2020-09-13 02:54:20.470,9.993548810158421
2020-09-13 03:54:20.470,9.9894761269494
2020-09-13 04:54:20.470,9.952784087075559
2020-09-13 05:54:20.470,9.94181535885254
2020-09-13 06:54:20.470,9.962906391709387
2020-09-13 07:54:20.470,10.047497109378792
2020-09-13 08:54:20.470,10.132097010219162
2020-09-13 09:54:20.470,10.224630437270005
2020-09-13 10:54:20.470,10.390139423672696
2020-09-13 11:54:20.470,10.693275022234452
2020-09-13 12:54:20.470,10.968912971721528
2020-09-13 13:54:20.470,11.192550939594703
2020-09-13 14:54:20.470,11.354973704965078
2020-09-13 15:54:20.470,0.0
2020-09-13 16:54:20.470,0.0
2020-09-13 17:54:20.470,0.0
2020-09-13 18:54:20.470,0.0
2020-09-13 19:54:20.470,0.0
2020-09-13 20:54:20.470,0.0
2020-09-13 21:54:20.470,0.0
2020-09-13 22:54:20.470,0.0
2020-09-13 23:54:20.470,0.0
2020-09-14 00:54:20.470,0.0
2020-09-14 01:54:20.470,0.0
2020-09-14 02:54:20.470,0.0
2020-09-14 03:54:20.470,0.0
2020-09-14 04:54:20.470,10.999014820468123
2020-09-14 05:54:20.470,11.050489955091356
2020-09-14 06:54:20.470,11.178101319699882
2020-09-14 07:54:20.470,11.376743534323827
2020-09-14 08:54:20.470,11.758373501367457
2020-09-14 09:54:20.470,12.445405895116476
2020-09-14 10:54:20.470,12.675378044357112
2020-09-14 11:54:20.470,12.74432022158973
2020-09-14 12:54:20.470,12.510893139070932
2020-09-14 13:54:20.470,12.355954256745015
2020-09-14 14:54:20.470,12.362575028058004
2020-09-14 15:54:20.470,12.374248225175652
2020-09-14 16:54:20.470,12.187328383120217
2020-09-14 17:54:20.470,12.05200601390451
2020-09-14 18:54:20.470,12.002687090885509
2020-09-14 19:54:20.470,12.049766468304933
2020-09-14 20:54:20.470,11.951702277482232
2020-09-14 21:54:20.470,11.591826737622956
2020-09-14 22:54:20.470,11.54117599169086
2020-09-14 23:54:20.470,11.535211866439337
2020-09-15 00:54:20.470,11.612550364275465
2020-09-15 01:54:20.470,11.704791732094638
2020-09-15 02:54:20.470,11.734680545876765
2020-09-15 03:54:20.470,11.58888418564912
2020-09-15 04:54:20.470,11.586100440743
2020-09-15 05:54:20.470,11.555284792505075
2020-09-15 06:54:20.470,11.691499278838657
2020-09-15 07:54:20.470,11.93451131211425
2020-09-15 08:54:20.470,11.919328090897261
2020-09-15 09:54:20.470,12.091978173056678
2020-09-15 10:54:20.470,12.484250649171422
2020-09-15 11:54:20.470,12.626267511636968
2020-09-15 12:54:20.470,12.594878187415397
2020-09-15 13:54:20.470,12.372119284661897
2020-09-15 14:54:20.470,12.234089731403625
2020-09-15 15:54:20.470,12.07320718127386
2020-09-15 16:54:20.470,11.814824374713696
2020-09-15 17:54:20.470,11.749720851184279
2020-09-15 18:54:20.470,5.121788182943842
2020-09-15 19:54:20.470,3.2170273606391406
2020-09-15 20:54:20.470,3.61658439257651
2020-09-15 21:54:20.470,3.95894937754074
2020-09-15 22:54:20.470,4.29724014696326
2020-09-15 23:54:20.470,4.600529380206452
2020-09-16 00:54:20.470,9.791551979339413
2020-09-16 01:54:20.470,12.073978701950818
2020-09-16 02:54:20.470,12.034593882061689
2020-09-16 03:54:20.470,11.934613003149131
2020-09-16 04:54:20.470,11.881462079462597
2020-09-16 05:54:20.470,11.820525923824139
2020-09-16 06:54:20.470,11.833501502797963
2020-09-16 07:54:20.470,11.550917868388277
2020-09-16 08:54:20.470,11.907984448888605
2020-09-16 09:54:20.470,11.668254604531555
2020-09-16 10:54:20.470,11.383795164640857
2020-09-16 11:54:20.470,11.541670935005026
